agent_id,trial,phenotype,action,reward
7,66,explorer,1,0
7,67,explorer,0,1
7,68,explorer,1,1
7,69,explorer,0,1
7,70,explorer,0,0
7,71,explorer,0,1
7,72,explorer,1,0
7,73,explorer,0,1
7,74,explorer,1,0
7,75,explorer,0,1
7,76,explorer,0,1
7,77,explorer,0,1
7,78,explorer,0,1
7,79,explorer,0,0
7,80,explorer,0,0
7,81,explorer,1,0
7,82,explorer,0,1
7,83,explorer,0,1
7,84,explorer,0,1
7,85,explorer,1,0
7,86,explorer,1,0
7,87,explorer,1,0
7,88,explorer,0,1
7,89,explorer,0,1
7,90,explorer,1,0
7,91,explorer,0,0
7,92,explorer,1,0
7,93,explorer,0,1
7,94,explorer,0,0
7,95,explorer,1,1
7,96,explorer,1,0
7,97,explorer,1,1
7,98,explorer,0,0
7,99,explorer,0,1
7,100,explorer,1,0
7,101,explorer,0,1
7,102,explorer,0,0
7,103,explorer,0,1
7,104,explorer,1,0
7,105,explorer,1,0
7,106,explorer,1,0
7,107,explorer,0,1
7,108,explorer,0,1
7,109,explorer,0,1
7,110,explorer,1,0
7,111,explorer,1,1
7,112,explorer,1,0
7,113,explorer,0,1
7,114,explorer,0,1
7,115,explorer,1,1
7,116,explorer,0,1
7,117,explorer,1,0
7,118,explorer,0,0
7,119,explorer,0,1
7,120,explorer,0,0
7,121,explorer,1,0
7,122,explorer,0,1
7,123,explorer,0,0
7,124,explorer,0,0
7,125,explorer,0,1
7,126,explorer,0,1
7,127,explorer,0,1
7,128,explorer,0,1
7,129,explorer,0,0
7,130,explorer,1,0
7,131,explorer,0,1
7,132,explorer,0,1
7,133,explorer,1,0
7,134,explorer,0,0
7,135,explorer,0,0
7,136,explorer,1,0
7,137,explorer,0,1
7,138,explorer,1,0
7,139,explorer,1,0
7,140,explorer,0,1
7,141,explorer,0,0
7,142,explorer,0,1
7,143,explorer,0,1
7,144,explorer,0,1
7,145,explorer,1,0
7,146,explorer,0,1
7,147,explorer,0,0
7,148,explorer,0,1
7,149,explorer,0,1
8,0,exploiter,0,0
8,1,exploiter,1,1
8,2,exploiter,1,0
8,3,exploiter,1,0
8,4,exploiter,1,0
8,5,exploiter,1,1
8,6,exploiter,1,0
8,7,exploiter,1,0
8,8,exploiter,1,0
8,9,exploiter,0,1
8,10,exploiter,0,1
8,11,exploiter,0,1
8,12,exploiter,0,0
8,13,exploiter,0,1
8,14,exploiter,0,1
8,15,exploiter,0,1
8,16,exploiter,0,0
8,17,exploiter,0,1
8,18,exploiter,0,1
8,19,exploiter,0,1
8,20,exploiter,0,0
8,21,exploiter,0,1
8,22,exploiter,0,1
8,23,exploiter,0,0
8,24,exploiter,0,1
8,25,exploiter,0,0
8,26,exploiter,0,1
8,27,exploiter,0,1
8,28,exploiter,0,1
8,29,exploiter,0,0
8,30,exploiter,0,0
8,31,exploiter,0,1
8,32,exploiter,0,1
8,33,exploiter,0,0
8,34,exploiter,0,0
8,35,exploiter,0,1
8,36,exploiter,0,1
8,37,exploiter,0,1
8,38,exploiter,0,1
8,39,exploiter,0,1
8,40,exploiter,0,0
8,41,exploiter,0,1
8,42,exploiter,0,1
8,43,exploiter,0,1
8,44,exploiter,0,1
8,45,exploiter,0,1
8,46,exploiter,0,0
8,47,exploiter,0,0
8,48,exploiter,0,1
8,49,exploiter,0,1
8,50,exploiter,0,1
8,51,exploiter,0,0
8,52,exploiter,0,0
8,53,exploiter,0,0
8,54,exploiter,0,1
8,55,exploiter,0,1
8,56,exploiter,0,1
8,57,exploiter,0,1
8,58,exploiter,0,1
8,59,exploiter,0,1
8,60,exploiter,0,0
8,61,exploiter,0,1
8,62,exploiter,0,1
8,63,exploiter,0,1
8,64,exploiter,0,1
8,65,exploiter,0,0
8,66,exploiter,0,1
8,67,exploiter,0,1
8,68,exploiter,0,1
8,69,exploiter,0,1
8,70,exploiter,0,1
8,71,exploiter,0,1
8,72,exploiter,0,1
8,73,exploiter,0,0
8,74,exploiter,0,0
8,75,exploiter,0,1
8,76,exploiter,0,1
8,77,exploiter,0,1
8,78,exploiter,0,1
8,79,exploiter,0,0
8,80,exploiter,0,1
8,81,exploiter,0,0
8,82,exploiter,0,0
8,83,exploiter,0,1
8,84,exploiter,0,1
8,85,exploiter,0,0
8,86,exploiter,0,0
8,87,exploiter,0,1
8,88,exploiter,0,0
8,89,exploiter,0,0
8,90,exploiter,0,1
8,91,exploiter,0,0
8,92,exploiter,0,0
8,93,exploiter,1,0
8,94,exploiter,0,0
8,95,exploiter,0,1
8,96,exploiter,0,1
8,97,exploiter,0,0
8,98,exploiter,0,1
8,99,exploiter,0,0
8,100,exploiter,0,1
8,101,exploiter,0,1
8,102,exploiter,0,1
8,103,exploiter,0,1
8,104,exploiter,0,1
8,105,exploiter,0,1
8,106,exploiter,0,1
8,107,exploiter,0,1
8,108,exploiter,0,1
8,109,exploiter,0,1
8,110,exploiter,0,1
8,111,exploiter,0,1
8,112,exploiter,0,0
8,113,exploiter,0,0
8,114,exploiter,0,1
8,115,exploiter,0,0
8,116,exploiter,0,0
8,117,exploiter,1,0
8,118,exploiter,0,1
8,119,exploiter,0,1
8,120,exploiter,0,1
8,121,exploiter,0,0
8,122,exploiter,0,1
8,123,exploiter,0,1
8,124,exploiter,0,0
8,125,exploiter,0,0
8,126,exploiter,0,0
8,127,exploiter,0,0
8,128,exploiter,0,0
8,129,exploiter,1,0
8,130,exploiter,0,0
8,131,exploiter,0,1
8,132,exploiter,0,1
8,133,exploiter,0,1
8,134,exploiter,0,1
8,135,exploiter,0,1
8,136,exploiter,0,1
8,137,exploiter,0,0
8,138,exploiter,0,1
8,139,exploiter,0,1
8,140,exploiter,0,1
8,141,exploiter,0,1
8,142,exploiter,0,0
8,143,exploiter,0,1
8,144,exploiter,0,1
8,145,exploiter,0,0
8,146,exploiter,0,1
8,147,exploiter,0,1
8,148,exploiter,0,1
8,149,exploiter,0,1
9,0,slow_learner,1,0
9,1,slow_learner,1,0
9,2,slow_learner,1,0
9,3,slow_learner,1,0
9,4,slow_learner,1,1
9,5,slow_learner,1,0
9,6,slow_learner,1,0
9,7,slow_learner,1,0
9,8,slow_learner,1,1
9,9,slow_learner,1,0
9,10,slow_learner,1,0
9,11,slow_learner,0,1
9,12,slow_learner,1,1
9,13,slow_learner,1,0
9,14,slow_learner,0,1
9,15,slow_learner,0,0
9,16,slow_learner,0,0
9,17,slow_learner,1,0
9,18,slow_learner,1,1
9,19,slow_learner,1,0
9,20,slow_learner,1,0
9,21,slow_learner,1,0
9,22,slow_learner,1,0
9,23,slow_learner,0,0
9,24,slow_learner,0,1
9,25,slow_learner,0,1
9,26,slow_learner,0,1
9,27,slow_learner,0,0
9,28,slow_learner,0,1
9,29,slow_learner,0,0
9,30,slow_learner,0,1
9,31,slow_learner,0,1
9,32,slow_learner,0,0
9,33,slow_learner,0,1
9,34,slow_learner,0,0
9,35,slow_learner,0,1
9,36,slow_learner,0,0
9,37,slow_learner,0,1
9,38,slow_learner,0,0
9,39,slow_learner,1,1
9,40,slow_learner,1,0
9,41,slow_learner,0,0
9,42,slow_learner,0,1
9,43,slow_learner,0,1
9,44,slow_learner,0,1
9,45,slow_learner,0,0
9,46,slow_learner,0,1
9,47,slow_learner,0,0
9,48,slow_learner,0,0
9,49,slow_learner,0,0
9,50,slow_learner,1,0
9,51,slow_learner,0,1
9,52,slow_learner,0,1
9,53,slow_learner,0,1
9,54,slow_learner,0,1
9,55,slow_learner,0,0
9,56,slow_learner,0,1
9,57,slow_learner,0,0
9,58,slow_learner,0,0
9,59,slow_learner,1,0
9,60,slow_learner,0,0
9,61,slow_learner,0,0
9,62,slow_learner,0,1
9,63,slow_learner,0,1
9,64,slow_learner,0,1
9,65,slow_learner,0,1
9,66,slow_learner,0,1
9,67,slow_learner,0,0
9,68,slow_learner,0,1
9,69,slow_learner,0,0
9,70,slow_learner,0,1
9,71,slow_learner,0,1
9,72,slow_learner,0,1
9,73,slow_learner,0,1
9,74,slow_learner,0,1
9,75,slow_learner,0,1
9,76,slow_learner,0,0
9,77,slow_learner,0,0
9,78,slow_learner,0,1
9,79,slow_learner,0,1
9,80,slow_learner,0,1
9,81,slow_learner,0,0
9,82,slow_learner,0,1
9,83,slow_learner,0,1
9,84,slow_learner,0,1
9,85,slow_learner,0,1
9,86,slow_learner,0,1
9,87,slow_learner,0,0
9,88,slow_learner,0,1
9,89,slow_learner,0,0
9,90,slow_learner,0,1
9,91,slow_learner,0,1
9,92,slow_learner,0,0
9,93,slow_learner,0,1
9,94,slow_learner,0,1
9,95,slow_learner,1,0
9,96,slow_learner,0,0
9,97,slow_learner,0,1
9,98,slow_learner,0,1
9,99,slow_learner,0,1
9,100,slow_learner,0,1
9,101,slow_learner,0,1
9,102,slow_learner,0,1
9,103,slow_learner,0,1
9,104,slow_learner,0,1
9,105,slow_learner,0,0
9,106,slow_learner,0,0
9,107,slow_learner,0,1
9,108,slow_learner,0,1
9,109,slow_learner,0,1
9,110,slow_learner,0,0
9,111,slow_learner,0,1
9,112,slow_learner,0,1
9,113,slow_learner,0,1
9,114,slow_learner,0,1
9,115,slow_learner,0,1
9,116,slow_learner,0,1
9,117,slow_learner,0,1
9,118,slow_learner,0,1
9,119,slow_learner,0,1
9,120,slow_learner,0,1
9,121,slow_learner,0,1
9,122,slow_learner,0,1
9,123,slow_learner,0,1
9,124,slow_learner,0,1
9,125,slow_learner,0,1
9,126,slow_learner,0,1
9,127,slow_learner,0,0
9,128,slow_learner,0,0
9,129,slow_learner,0,0
9,130,slow_learner,0,1
9,131,slow_learner,0,1
9,132,slow_learner,0,1
9,133,slow_learner,0,1
9,134,slow_learner,0,0
9,135,slow_learner,0,1
9,136,slow_learner,0,1
9,137,slow_learner,0,1
9,138,slow_learner,0,1
9,139,slow_learner,0,0
9,140,slow_learner,0,0
9,141,slow_learner,0,1
9,142,slow_learner,0,1
9,143,slow_learner,0,1
9,144,slow_learner,0,1
9,145,slow_learner,0,0
9,146,slow_learner,0,0
9,147,slow_learner,0,0
9,148,slow_learner,0,1
9,149,slow_learner,1,0
10,0,slow_learner,1,1
10,1,slow_learner,0,1
10,2,slow_learner,1,0
10,3,slow_learner,0,0
10,4,slow_learner,1,0
10,5,slow_learner,1,0
10,6,slow_learner,0,1
10,7,slow_learner,0,1
10,8,slow_learner,0,1
10,9,slow_learner,0,1
10,10,slow_learner,0,1
10,11,slow_learner,0,0
10,12,slow_learner,0,1
10,13,slow_learner,0,1
10,14,slow_learner,0,1
10,15,slow_learner,0,0
10,16,slow_learner,0,1
10,17,slow_learner,0,1
10,18,slow_learner,0,1
10,19,slow_learner,0,1
10,20,slow_learner,0,1
10,21,slow_learner,0,1
10,22,slow_learner,0,0
10,23,slow_learner,0,0
10,24,slow_learner,0,1
10,25,slow_learner,0,1
10,26,slow_learner,0,0
10,27,slow_learner,0,0
10,28,slow_learner,0,0
10,29,slow_learner,0,0
10,30,slow_learner,0,1
10,31,slow_learner,0,0
10,32,slow_learner,0,0
10,33,slow_learner,0,0
10,34,slow_learner,1,1
10,35,slow_learner,1,0
10,36,slow_learner,1,0
10,37,slow_learner,0,1
10,38,slow_learner,0,1
10,39,slow_learner,0,0
10,40,slow_learner,0,0
10,41,slow_learner,0,1
10,42,slow_learner,0,1
10,43,slow_learner,0,1
10,44,slow_learner,0,1
10,45,slow_learner,0,1
10,46,slow_learner,0,1
10,47,slow_learner,0,1
10,48,slow_learner,0,1
10,49,slow_learner,0,1
10,50,slow_learner,0,1
10,51,slow_learner,0,1
10,52,slow_learner,0,1
10,53,slow_learner,0,0
10,54,slow_learner,0,0
10,55,slow_learner,0,0
10,56,slow_learner,0,0
10,57,slow_learner,0,0
10,58,slow_learner,0,0
10,59,slow_learner,0,1
10,60,slow_learner,0,0
10,61,slow_learner,0,1
10,62,slow_learner,0,1
10,63,slow_learner,0,1
10,64,slow_learner,0,1
10,65,slow_learner,0,1
10,66,slow_learner,0,0
10,67,slow_learner,0,1
10,68,slow_learner,0,1
10,69,slow_learner,0,0
10,70,slow_learner,0,0
10,71,slow_learner,0,0
10,72,slow_learner,0,0
10,73,slow_learner,0,0
10,74,slow_learner,0,1
10,75,slow_learner,0,0
10,76,slow_learner,0,0
10,77,slow_learner,1,0
10,78,slow_learner,1,1
10,79,slow_learner,1,0
10,80,slow_learner,0,1
10,81,slow_learner,0,0
10,82,slow_learner,0,0
10,83,slow_learner,0,1
10,84,slow_learner,0,0
10,85,slow_learner,0,1
10,86,slow_learner,0,1
10,87,slow_learner,0,1
10,88,slow_learner,0,0
10,89,slow_learner,0,1
10,90,slow_learner,0,0
10,91,slow_learner,0,1
10,92,slow_learner,0,1
10,93,slow_learner,0,1
10,94,slow_learner,0,0
10,95,slow_learner,0,1
10,96,slow_learner,0,1
10,97,slow_learner,0,1
10,98,slow_learner,0,1
10,99,slow_learner,0,1
10,100,slow_learner,0,0
10,101,slow_learner,0,0
10,102,slow_learner,0,0
10,103,slow_learner,1,0
10,104,slow_learner,0,0
10,105,slow_learner,0,1
10,106,slow_learner,0,1
10,107,slow_learner,0,0
10,108,slow_learner,0,1
10,109,slow_learner,0,1
10,110,slow_learner,0,1
10,111,slow_learner,0,0
10,112,slow_learner,0,0
10,113,slow_learner,1,1
10,114,slow_learner,0,0
10,115,slow_learner,1,0
10,116,slow_learner,1,0
10,117,slow_learner,0,0
10,118,slow_learner,1,0
10,119,slow_learner,0,1
10,120,slow_learner,0,1
10,121,slow_learner,0,1
10,122,slow_learner,0,1
10,123,slow_learner,0,1
10,124,slow_learner,0,1
10,125,slow_learner,0,1
10,126,slow_learner,0,1
10,127,slow_learner,0,1
10,128,slow_learner,0,1
10,129,slow_learner,0,0
10,130,slow_learner,0,0
10,131,slow_learner,0,1
10,132,slow_learner,0,1
10,133,slow_learner,0,1
10,134,slow_learner,0,1
10,135,slow_learner,0,1
10,136,slow_learner,0,1
10,137,slow_learner,0,1
10,138,slow_learner,0,0
10,139,slow_learner,0,0
10,140,slow_learner,0,1
10,141,slow_learner,0,1
10,142,slow_learner,0,1
10,143,slow_learner,0,1
10,144,slow_learner,0,1
10,145,slow_learner,0,1
10,146,slow_learner,0,1
10,147,slow_learner,0,0
10,148,slow_learner,0,1
10,149,slow_learner,0,1
11,0,fast_learner,0,1
11,1,fast_learner,0,1
11,2,fast_learner,0,0
11,3,fast_learner,0,0
11,4,fast_learner,0,1
11,5,fast_learner,0,1
11,6,fast_learner,0,1
11,7,fast_learner,0,0
11,8,fast_learner,0,0
11,9,fast_learner,1,0
11,10,fast_learner,0,1
11,11,fast_learner,0,1
11,12,fast_learner,0,1
11,13,fast_learner,0,1
11,14,fast_learner,0,0
11,15,fast_learner,0,1
11,16,fast_learner,0,1
11,17,fast_learner,0,1
11,18,fast_learner,0,1
11,19,fast_learner,0,0
11,20,fast_learner,0,0
11,21,fast_learner,1,1
11,22,fast_learner,1,0
11,23,fast_learner,0,1
11,24,fast_learner,0,1
11,25,fast_learner,0,0
11,26,fast_learner,1,1
11,27,fast_learner,1,0
11,28,fast_learner,0,1
11,29,fast_learner,0,1
11,30,fast_learner,0,1
11,31,fast_learner,0,0
11,32,fast_learner,1,1
11,33,fast_learner,1,1
11,34,fast_learner,1,1
11,35,fast_learner,1,0
11,36,fast_learner,0,1
11,37,fast_learner,0,1
11,38,fast_learner,0,0
11,39,fast_learner,1,0
11,40,fast_learner,0,1
11,41,fast_learner,0,1
11,42,fast_learner,0,0
11,43,fast_learner,0,1
11,44,fast_learner,0,1
11,45,fast_learner,0,0
11,46,fast_learner,0,1
11,47,fast_learner,0,1
11,48,fast_learner,0,0
11,49,fast_learner,0,1
11,50,fast_learner,0,1
11,51,fast_learner,0,1
11,52,fast_learner,0,1
11,53,fast_learner,0,1
11,54,fast_learner,0,1
11,55,fast_learner,0,1
11,56,fast_learner,0,1
11,57,fast_learner,0,0
11,58,fast_learner,0,0
11,59,fast_learner,0,0
11,60,fast_learner,1,0
11,61,fast_learner,1,1
11,62,fast_learner,1,0
11,63,fast_learner,1,1
11,64,fast_learner,1,0
11,65,fast_learner,0,1
11,66,fast_learner,0,0
11,67,fast_learner,0,1
11,68,fast_learner,0,1
11,69,fast_learner,0,1
11,70,fast_learner,0,0
11,71,fast_learner,1,1
11,72,fast_learner,1,0
11,73,fast_learner,1,0
11,74,fast_learner,0,0
11,75,fast_learner,0,1
11,76,fast_learner,0,1
11,77,fast_learner,0,0
11,78,fast_learner,0,1
11,79,fast_learner,0,1
11,80,fast_learner,0,0
11,81,fast_learner,0,1
11,82,fast_learner,0,0
11,83,fast_learner,0,1
11,84,fast_learner,0,1
11,85,fast_learner,0,1
11,86,fast_learner,0,0
11,87,fast_learner,0,1
11,88,fast_learner,0,1
11,89,fast_learner,0,0
11,90,fast_learner,0,1
11,91,fast_learner,0,1
11,92,fast_learner,0,1
11,93,fast_learner,0,0
11,94,fast_learner,0,1
11,95,fast_learner,0,0
11,96,fast_learner,0,1
11,97,fast_learner,0,1
11,98,fast_learner,0,1
11,99,fast_learner,0,1
11,100,fast_learner,0,1
11,101,fast_learner,0,1
11,102,fast_learner,0,1
11,103,fast_learner,0,0
11,104,fast_learner,0,0
11,105,fast_learner,0,1
11,106,fast_learner,0,0
11,107,fast_learner,0,1
11,108,fast_learner,0,0
11,109,fast_learner,0,1
11,110,fast_learner,0,1
11,111,fast_learner,0,1
11,112,fast_learner,0,1
11,113,fast_learner,0,1
11,114,fast_learner,0,1
11,115,fast_learner,0,1
11,116,fast_learner,0,1
11,117,fast_learner,0,1
11,118,fast_learner,0,1
11,119,fast_learner,0,0
11,120,fast_learner,0,1
11,121,fast_learner,0,1
11,122,fast_learner,0,1
11,123,fast_learner,0,1
11,124,fast_learner,0,1
11,125,fast_learner,0,1
11,126,fast_learner,0,0
11,127,fast_learner,1,1
11,128,fast_learner,1,1
11,129,fast_learner,1,1
11,130,fast_learner,1,1
11,131,fast_learner,1,1
11,132,fast_learner,1,0
11,133,fast_learner,1,0
11,134,fast_learner,1,0
11,135,fast_learner,0,0
11,136,fast_learner,1,0
11,137,fast_learner,0,1
11,138,fast_learner,0,1
11,139,fast_learner,0,0
11,140,fast_learner,0,0
11,141,fast_learner,0,1
11,142,fast_learner,0,1
11,143,fast_learner,0,1
11,144,fast_learner,0,1
11,145,fast_learner,0,1
11,146,fast_learner,0,1
11,147,fast_learner,0,1
11,148,fast_learner,0,1
11,149,fast_learner,0,1
12,0,exploiter,0,0
12,1,exploiter,1,0
12,2,exploiter,1,1
12,3,exploiter,1,0
12,4,exploiter,1,1
12,5,exploiter,1,1
12,6,exploiter,1,1
12,7,exploiter,1,0
12,8,exploiter,1,0
12,9,exploiter,1,1
12,10,exploiter,1,0
12,11,exploiter,1,0
12,12,exploiter,1,1
12,13,exploiter,1,0
12,14,exploiter,1,1
12,15,exploiter,1,1
12,16,exploiter,1,1
12,17,exploiter,1,0
12,18,exploiter,1,1
12,19,exploiter,1,0
12,20,exploiter,1,0
12,21,exploiter,1,0
12,22,exploiter,0,1
12,23,exploiter,0,1
12,24,exploiter,0,0
12,25,exploiter,0,0
12,26,exploiter,0,1
12,27,exploiter,0,1
12,28,exploiter,0,1
12,29,exploiter,0,1
12,30,exploiter,0,1
12,31,exploiter,0,1
12,32,exploiter,0,1
12,33,exploiter,0,1
12,34,exploiter,0,1
12,35,exploiter,0,1
12,36,exploiter,0,1
12,37,exploiter,0,1
12,38,exploiter,0,1
12,39,exploiter,0,0
12,40,exploiter,0,1
12,41,exploiter,0,0
12,42,exploiter,0,0
12,43,exploiter,0,0
12,44,exploiter,1,0
12,45,exploiter,0,1
12,46,exploiter,0,0
12,47,exploiter,0,1
12,48,exploiter,0,0
12,49,exploiter,0,1
12,50,exploiter,0,0
12,51,exploiter,0,1
12,52,exploiter,0,1
12,53,exploiter,0,0
12,54,exploiter,0,1
12,55,exploiter,0,1
12,56,exploiter,0,0
12,57,exploiter,0,0
12,58,exploiter,0,1
12,59,exploiter,0,1
12,60,exploiter,0,0
12,61,exploiter,0,0
12,62,exploiter,0,1
12,63,exploiter,0,1
12,64,exploiter,0,0
12,65,exploiter,0,0
12,66,exploiter,0,1
12,67,exploiter,0,1
12,68,exploiter,0,1
12,69,exploiter,0,1
12,70,exploiter,0,0
12,71,exploiter,0,1
12,72,exploiter,0,1
12,73,exploiter,0,1
12,74,exploiter,0,0
12,75,exploiter,0,1
12,76,exploiter,0,1
12,77,exploiter,0,1
12,78,exploiter,0,0
12,79,exploiter,0,1
12,80,exploiter,0,1
12,81,exploiter,0,0
12,82,exploiter,0,1
12,83,exploiter,0,1
12,84,exploiter,0,1
12,85,exploiter,0,1
12,86,exploiter,0,1
12,87,exploiter,0,1
12,88,exploiter,0,0
12,89,exploiter,0,1
12,90,exploiter,0,0
12,91,exploiter,0,1
12,92,exploiter,0,0
12,93,exploiter,0,1
12,94,exploiter,0,1
12,95,exploiter,0,1
12,96,exploiter,0,1
12,97,exploiter,0,1
12,98,exploiter,0,0
12,99,exploiter,0,1
12,100,exploiter,0,1
12,101,exploiter,0,1
12,102,exploiter,0,1
12,103,exploiter,0,1
12,104,exploiter,0,1
12,105,exploiter,0,1
12,106,exploiter,0,0
12,107,exploiter,0,1
12,108,exploiter,0,0
12,109,exploiter,0,1
12,110,exploiter,0,1
12,111,exploiter,0,0
12,112,exploiter,0,1
12,113,exploiter,0,0
12,114,exploiter,0,1
12,115,exploiter,0,1
12,116,exploiter,0,1
12,117,exploiter,0,1
12,118,exploiter,0,1
12,119,exploiter,0,1
12,120,exploiter,0,1
12,121,exploiter,0,1
12,122,exploiter,0,0
12,123,exploiter,0,1
12,124,exploiter,0,1
12,125,exploiter,0,1
12,126,exploiter,0,1
12,127,exploiter,0,1
12,128,exploiter,0,0
12,129,exploiter,0,1
12,130,exploiter,0,1
12,131,exploiter,0,0
12,132,exploiter,0,1
12,133,exploiter,0,1
12,134,exploiter,0,1
12,135,exploiter,0,1
12,136,exploiter,0,1
12,137,exploiter,0,1
12,138,exploiter,0,0
12,139,exploiter,0,1
12,140,exploiter,0,1
12,141,exploiter,0,0
12,142,exploiter,0,1
12,143,exploiter,0,1
12,144,exploiter,0,0
12,145,exploiter,0,1
12,146,exploiter,0,1
12,147,exploiter,0,1
12,148,exploiter,0,0
12,149,exploiter,0,1
13,0,fast_learner,1,1
13,1,fast_learner,1,0
13,2,fast_learner,1,1
13,3,fast_learner,1,0
13,4,fast_learner,1,1
13,5,fast_learner,1,0
13,6,fast_learner,1,0
13,7,fast_learner,0,0
13,8,fast_learner,1,0
13,9,fast_learner,0,1
13,10,fast_learner,0,1
13,11,fast_learner,0,1
13,12,fast_learner,0,1
13,13,fast_learner,0,0
13,14,fast_learner,1,1
13,15,fast_learner,1,0
13,16,fast_learner,1,0
13,17,fast_learner,0,1
13,18,fast_learner,0,1
13,19,fast_learner,0,0
13,20,fast_learner,0,1
13,21,fast_learner,0,1
13,22,fast_learner,0,1
13,23,fast_learner,0,1
13,24,fast_learner,0,1
13,25,fast_learner,0,1
13,26,fast_learner,0,1
13,27,fast_learner,0,1
13,28,fast_learner,0,1
13,29,fast_learner,0,0
13,30,fast_learner,0,1
13,31,fast_learner,0,1
13,32,fast_learner,0,1
13,33,fast_learner,0,0
13,34,fast_learner,0,0
13,35,fast_learner,0,1
13,36,fast_learner,0,1
13,37,fast_learner,0,1
13,38,fast_learner,0,0
13,39,fast_learner,0,0
13,40,fast_learner,0,1
13,41,fast_learner,0,1
13,42,fast_learner,0,1
13,43,fast_learner,0,0
13,44,fast_learner,0,1
13,45,fast_learner,0,1
13,46,fast_learner,0,1
13,47,fast_learner,0,1
13,48,fast_learner,0,1
13,49,fast_learner,0,1
13,50,fast_learner,0,1
13,51,fast_learner,0,0
13,52,fast_learner,0,1
13,53,fast_learner,0,0
13,54,fast_learner,0,1
13,55,fast_learner,0,1
13,56,fast_learner,0,1
13,57,fast_learner,0,1
13,58,fast_learner,0,1
13,59,fast_learner,0,1
13,60,fast_learner,0,1
13,61,fast_learner,0,1
13,62,fast_learner,0,1
13,63,fast_learner,0,0
13,64,fast_learner,0,1
13,65,fast_learner,0,1
13,66,fast_learner,0,0
13,67,fast_learner,0,1
13,68,fast_learner,0,0
13,69,fast_learner,0,1
13,70,fast_learner,0,1
13,71,fast_learner,0,1
13,72,fast_learner,0,0
13,73,fast_learner,0,1
13,74,fast_learner,0,1
13,75,fast_learner,0,1
13,76,fast_learner,0,0
13,77,fast_learner,0,0
13,78,fast_learner,0,1
13,79,fast_learner,0,1
13,80,fast_learner,0,1
13,81,fast_learner,0,0
13,82,fast_learner,0,0
13,83,fast_learner,1,1
13,84,fast_learner,1,0
13,85,fast_learner,1,0
13,86,fast_learner,1,0
13,87,fast_learner,0,1
13,88,fast_learner,0,1
13,89,fast_learner,0,1
13,90,fast_learner,0,0
13,91,fast_learner,0,0
13,92,fast_learner,1,1
13,93,fast_learner,1,1
13,94,fast_learner,1,0
13,95,fast_learner,1,0
13,96,fast_learner,1,0
13,97,fast_learner,1,0
13,98,fast_learner,1,0
13,99,fast_learner,0,1
13,100,fast_learner,0,1
13,101,fast_learner,0,0
13,102,fast_learner,0,1
13,103,fast_learner,0,0
13,104,fast_learner,0,1
13,105,fast_learner,0,0
13,106,fast_learner,0,1
13,107,fast_learner,0,0
13,108,fast_learner,0,1
13,109,fast_learner,0,1
13,110,fast_learner,0,0
13,111,fast_learner,1,1
13,112,fast_learner,1,0
13,113,fast_learner,1,0
13,114,fast_learner,0,0
13,115,fast_learner,0,1
13,116,fast_learner,0,1
13,117,fast_learner,0,0
13,118,fast_learner,1,0
13,119,fast_learner,0,1
13,120,fast_learner,0,1
13,121,fast_learner,0,1
13,122,fast_learner,0,1
13,123,fast_learner,0,1
13,124,fast_learner,0,1
13,125,fast_learner,0,1
13,126,fast_learner,0,1
13,127,fast_learner,0,0
13,128,fast_learner,0,0
13,129,fast_learner,0,0
13,130,fast_learner,1,1
13,131,fast_learner,1,0
13,132,fast_learner,1,0
13,133,fast_learner,0,1
13,134,fast_learner,0,1
13,135,fast_learner,0,1
13,136,fast_learner,0,1
13,137,fast_learner,0,0
13,138,fast_learner,0,1
13,139,fast_learner,0,1
13,140,fast_learner,0,1
13,141,fast_learner,0,1
13,142,fast_learner,0,1
13,143,fast_learner,0,0
13,144,fast_learner,0,1
13,145,fast_learner,0,1
13,146,fast_learner,0,0
13,147,fast_learner,0,0
13,148,fast_learner,0,0
13,149,fast_learner,1,1
14,0,fast_learner,1,1
14,1,fast_learner,1,0
14,2,fast_learner,1,0
14,3,fast_learner,1,0
14,4,fast_learner,0,1
14,5,fast_learner,0,0
14,6,fast_learner,0,1
14,7,fast_learner,0,0
14,8,fast_learner,0,1
14,9,fast_learner,0,1
14,10,fast_learner,0,1
14,11,fast_learner,0,0
14,12,fast_learner,1,0
14,13,fast_learner,1,0
14,14,fast_learner,0,1
14,15,fast_learner,0,1
14,16,fast_learner,0,1
14,17,fast_learner,0,1
14,18,fast_learner,0,1
14,19,fast_learner,0,1
14,20,fast_learner,0,0
14,21,fast_learner,0,1
14,22,fast_learner,0,1
14,23,fast_learner,0,1
14,24,fast_learner,0,1
14,25,fast_learner,0,1
14,26,fast_learner,0,1
14,27,fast_learner,0,1
14,28,fast_learner,0,1
14,29,fast_learner,0,1
14,30,fast_learner,0,1
14,31,fast_learner,0,1
14,32,fast_learner,0,1
14,33,fast_learner,0,1
14,34,fast_learner,0,1
14,35,fast_learner,0,0
14,36,fast_learner,1,0
14,37,fast_learner,0,1
14,38,fast_learner,0,1
14,39,fast_learner,0,1
14,40,fast_learner,0,1
14,41,fast_learner,0,1
14,42,fast_learner,0,0
14,43,fast_learner,0,0
14,44,fast_learner,0,0
14,45,fast_learner,1,0
14,46,fast_learner,1,0
14,47,fast_learner,0,1
